Player_Name,Draft_Year,Player_Combine_Year,Player_Height_WO_Shoes,Player_Height_WO_Shoes_Inches,Player_Height_W_Shoes,Player_Height_W_Shoes_Inches,Player_Height,Player_Height_Inches,Player_Weight_LBS,Player_Wingspan,Player_Wingspan_Inches,Player_Reach,Player_Reach_Inches,Player_Bodyfat_Percent,Player_Hand_Length_Inches,Player_Hand_Width_Inches,Player_Vertical_No_Step,Player_Vertical_No_Step_Reach,Player_Vertical_No_Step_Reach_Inches,Player_Max_Vertical_Inches,Player_Max_Vertical_Reach,Player_Max_Vertical_Reach_Inches,Player_Bench_225,Player_Agility_Seconds,Player_Sprint_Three_Quarter_Court,Player_Rank,Pick,Player_DraftExpress_Profile,Player_DraftExpress_Stats,Player_DBPedia_URL,Player_DBPedia_Data,ID.Pick,Round,Round.Pick,Pick_2,Draft_Franchise,Postdraft_Franchise,Player_Drafted_From,Player_Birthday
Robert Sacre,2012,2012,"6'10.75""",82.75,"6'11.75""",83.75,6.979163875,83.75,263,"7'0.5""",84.5,"8'11.5""",107.5,0.111,9.5,NA,29,"11'4.5""",136.5,30,"11'5.5""",137.5,17,11.91,3.42,NA,60,draftexpress.com/profile/Robert-Sacre-5814/,draftexpress.com/profile/Robert-Sacre-5814/stats,live.dbpedia.org/page/Robert_Sacre,live.dbpedia.org/data/Robert_Sacre.json,2.3,2,3,60,Lakers,Lakers,Gonzaga,6/6/89
Robert Traylor,1998,1998,"6'7.5""",79.5,NA,NA,6.72499731,80.7,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,draftexpress.com/profile/Robert-Traylor-4640/,draftexpress.com/profile/Robert-Traylor-4640/stats,live.dbpedia.org/page/Robert_Traylor,live.dbpedia.org/data/Robert_Traylor.json,1.6,1,6,6,Mavericks,Bucks,Michigan,2/1/77
Robert Upshaw,2011,2011,NA,NA,"7'0""",84,6.9999972,84,264,"7'4""",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Robert-Upshaw-6447/,draftexpress.com/profile/Robert-Upshaw-6447/stats,live.dbpedia.org/page/Robert_Upshaw,live.dbpedia.org/data/Robert_Upshaw.json,NA,NA,NA,NA,NA,NA,NA,NA
Robert Vaden,2008,2008,"6'3.5""",75.5,"6'4.5""",76.5,6.37499745,76.5,199,"6'8""",80,"8'5""",101,0.062,NA,NA,26,"10'7""",127,29.5,"10'10.5""",130.5,10,11.97,3.4,NA,54,draftexpress.com/profile/Robert-Vaden-477/,draftexpress.com/profile/Robert-Vaden-477/stats,live.dbpedia.org/page/Robert_Vaden,live.dbpedia.org/data/Robert_Vaden.json,NA,NA,NA,NA,NA,NA,NA,NA
Robert Vaden,2009,2009,"6'5""",77,"6'6""",78,6.4999974,78,215,"6'8.25""",80.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,draftexpress.com/profile/Robert-Vaden-477/,draftexpress.com/profile/Robert-Vaden-477/stats,live.dbpedia.org/page/Robert_Vaden,live.dbpedia.org/data/Robert_Vaden.json,2.24,2,24,54,Bobcats,Thunder,UAB,3/3/85
Robert Werdann,1992,1992,"6'11""",83,NA,NA,7.01666386,84.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,draftexpress.com/profile/Robert-Werdann-4815/,draftexpress.com/profile/Robert-Werdann-4815/stats,live.dbpedia.org/page/Robert_Werdann,live.dbpedia.org/data/Robert_Werdann.json,2.19,2,19,46,Nuggets,Nuggets,St. John's,9/12/70
Robert Whaley,2005,2005,"6'8""",80,"6'9""",81,6.7499973,81,269,"7'2""",86,"9'0""",108,NA,NA,NA,28.5,"11'4.5""",136.5,33.5,"11'9.5""",141.5,15,12.11,3.25,37,51,draftexpress.com/profile/Robert-Whaley-445/,draftexpress.com/profile/Robert-Whaley-445/stats,live.dbpedia.org/page/Robert_Whaley,live.dbpedia.org/data/Robert_Whaley.json,2.21,2,21,51,Jazz,Jazz,Walsh,4/16/82
Roberto Rullo,2010,2010,"6'3.59""",75.59,"6'4.77""",76.77,6.397497441,76.77,211,"6'5.95""",77.95,"8'3.61""",99.61,NA,NA,NA,24.8,"10'4.41""",124.41,36.2,"11'3.81""",135.81,NA,NA,NA,NA,NA,draftexpress.com/profile/Roberto-Rullo-38932/,draftexpress.com/profile/Roberto-Rullo-38932/stats,live.dbpedia.org/page/Roberto_Rullo,live.dbpedia.org/data/Roberto_Rullo.json,NA,NA,NA,NA,NA,NA,NA,NA
Robin Benzing,2010,2010,"6'9.89""",81.89,"6'11.46""",83.46,6.954997218,83.46,223,"6'10.68""",82.68,"9'0.27""",108.27,NA,NA,NA,22.4,"10'10.67""",130.67,29.1,"11'5.37""",137.37,NA,NA,NA,NA,NA,draftexpress.com/profile/Robin-Benzing-1377/,draftexpress.com/profile/Robin-Benzing-1377/stats,live.dbpedia.org/page/Robin_Benzing,live.dbpedia.org/data/Robin_Benzing.json,NA,NA,NA,NA,NA,NA,NA,NA
Robin Benzing,2011,2011,"6'9.5""",81.5,"6'10.68""",82.68,6.889997244,82.68,220,"6'11.07""",83.07,"8'11.09""",107.09,0.091,NA,NA,12.3,"9'11.39""",119.39,24.6,"10'11.69""",131.69,NA,NA,3.58,NA,NA,draftexpress.com/profile/Robin-Benzing-1377/,draftexpress.com/profile/Robin-Benzing-1377/stats,live.dbpedia.org/page/Robin_Benzing,live.dbpedia.org/data/Robin_Benzing.json,NA,NA,NA,NA,NA,NA,NA,NA
Rod Grizzard,2002,2002,"6'6""",78,"6'7.75""",79.75,6.645830675,79.75,193,"7'0""",84,"8'11""",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,80,38,draftexpress.com/profile/Rod-Grizzard-5299/,draftexpress.com/profile/Rod-Grizzard-5299/stats,live.dbpedia.org/page/Rod_Grizzard,live.dbpedia.org/data/Rod_Grizzard.json,2.1,2,1,38,Wizards,Wizards,Alabama,6/13/80
Roderick Flemings,2010,2010,"6'5.25""",77.25,NA,NA,6.537497385,78.45,205,"6'11""",83,"8'8""",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Roderick-Flemings-22068/,draftexpress.com/profile/Roderick-Flemings-22068/stats,live.dbpedia.org/page/Roderick_Flemings,live.dbpedia.org/data/Roderick_Flemings.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney Carney,2006,2006,"6'4.5""",76.5,"6'5.75""",77.75,6.479164075,77.75,204,"6'10""",82,"8'7.5""",103.5,0.053,NA,NA,32,"11'3.5""",135.5,38.5,"11'10""",142,10,10.57,3.06,5,16,draftexpress.com/profile/Rodney-Carney-76/,draftexpress.com/profile/Rodney-Carney-76/stats,live.dbpedia.org/page/Rodney_Carney,live.dbpedia.org/data/Rodney_Carney.json,1.16,1,16,16,Bulls,76ers,Memphis,4/15/84
Rodney Elliott,1998,1998,"6'8""",80,NA,NA,6.76666396,81.2,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rodney-Elliott-36381/,draftexpress.com/profile/Rodney-Elliott-36381/stats,live.dbpedia.org/page/Rodney_Elliott,live.dbpedia.org/data/Rodney_Elliott.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney Green,2010,2010,"6'3.5""",75.5,NA,NA,6.39166411,76.7,216,"6'6.5""",78.5,"8'2.5""",98.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rodney-GreenNA8/,draftexpress.com/profile/Rodney-GreenNA8/stats,live.dbpedia.org/page/Rodney_Green,live.dbpedia.org/data/Rodney_Green.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney Hood,2010,2010,"6'7""",79,"6'8""",80,6.666664,80,187,"6'8""",80,"8'8""",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rodney-Hood-5723/,draftexpress.com/profile/Rodney-Hood-5723/stats,live.dbpedia.org/page/Rodney_Hood,live.dbpedia.org/data/Rodney_Hood.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney Hood,2012,2012,NA,NA,"6'8.5""",80.5,6.70833065,80.5,204,"6'8.5""",80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rodney-Hood-5723/,draftexpress.com/profile/Rodney-Hood-5723/stats,live.dbpedia.org/page/Rodney_Hood,live.dbpedia.org/data/Rodney_Hood.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney McGruder,2012,2012,NA,NA,"6'5""",77,6.4166641,77,223,"6'4.5""",76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rodney-McGruder-19223/,draftexpress.com/profile/Rodney-McGruder-19223/stats,live.dbpedia.org/page/Rodney_McGruder,live.dbpedia.org/data/Rodney_McGruder.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney McGruder,2013,2013,"6'3.5""",75.5,NA,NA,6.39166411,76.7,201,"6'5.5""",77.5,"8'5""",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rodney-McGruder-19223/,draftexpress.com/profile/Rodney-McGruder-19223/stats,live.dbpedia.org/page/Rodney_McGruder,live.dbpedia.org/data/Rodney_McGruder.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney Purvis,2010,2010,NA,NA,"6'4""",76,6.3333308,76,187,"6'4.5""",76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rodney-Purvis-6296/,draftexpress.com/profile/Rodney-Purvis-6296/stats,live.dbpedia.org/page/Rodney_Purvis,live.dbpedia.org/data/Rodney_Purvis.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney Purvis,2011,2011,NA,NA,"6'4""",76,6.3333308,76,190,"6'4""",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rodney-Purvis-6296/,draftexpress.com/profile/Rodney-Purvis-6296/stats,live.dbpedia.org/page/Rodney_Purvis,live.dbpedia.org/data/Rodney_Purvis.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney Rogers,1993,1993,"6'7.5""",79.5,NA,NA,6.72499731,80.7,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,draftexpress.com/profile/Rodney-Rogers-4155/,draftexpress.com/profile/Rodney-Rogers-4155/stats,live.dbpedia.org/page/Rodney_Rogers,live.dbpedia.org/data/Rodney_Rogers.json,1.9,1,9,9,Nuggets,Nuggets,Wake Forest,6/20/71
Rodney Stuckey,2007,2007,"6'3.75""",75.75,"6'4.5""",76.5,6.37499745,76.5,207,"6'7.25""",79.25,"8'4.5""",100.5,0.061,NA,NA,30.5,"10'11""",131,35,"11'3.5""",135.5,14,11.34,3.11,10,15,draftexpress.com/profile/Rodney-Stuckey-1015/,draftexpress.com/profile/Rodney-Stuckey-1015/stats,live.dbpedia.org/page/Rodney_Stuckey,live.dbpedia.org/data/Rodney_Stuckey.json,1.15,1,15,15,Pistons,Pistons,Eastern Wash.,4/21/86
Rodney White,2001,2001,"6'7.5""",79.5,"6'8.75""",80.75,6.729163975,80.75,243,"6'11.5""",83.5,"8'8.5""",104.5,NA,NA,NA,27.5,"11'0""",132,33,"11'5.5""",137.5,16,12.07,3.47,51,9,draftexpress.com/profile/Rodney-White-4840/,draftexpress.com/profile/Rodney-White-4840/stats,live.dbpedia.org/page/Rodney_White,live.dbpedia.org/data/Rodney_White.json,1.9,1,9,9,Pistons,Pistons,Charlotte,6/28/80
Rodney Williams,2011,2011,NA,NA,"6'7""",79,6.5833307,79,204,"6'10""",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rodney-Williams-5791/,draftexpress.com/profile/Rodney-Williams-5791/stats,live.dbpedia.org/page/Rodney_Williams,live.dbpedia.org/data/Rodney_Williams.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodney Williams,2013,2013,"6'5.5""",77.5,"6'6.5""",78.5,6.54166405,78.5,217,"6'11""",83,"8'8.5""",104.5,0.065,8,9,36,"11'8.5""",140.5,42.5,"12'3""",147,NA,10.78,3.1,NA,NA,draftexpress.com/profile/Rodney-Williams-5791/,draftexpress.com/profile/Rodney-Williams-5791/stats,live.dbpedia.org/page/Rodney_Williams,live.dbpedia.org/data/Rodney_Williams.json,NA,NA,NA,NA,NA,NA,NA,NA
Rodrigue Beaubois,2009,2009,"6'1.25""",73.25,"6'2.25""",74.25,6.187497525,74.25,182,"6'9.75""",81.75,"8'4""",100,0.079,NA,NA,29.5,"10'9.5""",129.5,39,"11'7""",139,3,10.49,3.15,NA,25,draftexpress.com/profile/Rodrigue-Beaubois-1298/,draftexpress.com/profile/Rodrigue-Beaubois-1298/stats,live.dbpedia.org/page/Rodrigue_Beaubois,live.dbpedia.org/data/Rodrigue_Beaubois.json,1.25,1,25,25,Thunder,Mavericks,Cholet,2/24/88
Roger Powell,2005,2005,"6'4.75""",76.75,"6'6""",78,6.4999974,78,219,"6'11.5""",83.5,"8'8""",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,draftexpress.com/profile/Roger-Powell-331/,draftexpress.com/profile/Roger-Powell-331/stats,live.dbpedia.org/page/Roger_Powell,live.dbpedia.org/data/Roger_Powell.json,NA,NA,NA,NA,NA,NA,NA,NA
Rolan Roberts,2002,2002,"6'5.75""",77.75,"6'6.75""",78.75,6.562497375,78.75,241,"7'1""",85,"8'9.5""",105.5,NA,NA,NA,32.5,"11'6""",138,37.5,"11'11""",143,16,11.36,3.33,14,NA,draftexpress.com/profile/Rolan-Roberts-34121/,draftexpress.com/profile/Rolan-Roberts-34121/stats,live.dbpedia.org/page/Rolan_Roberts,live.dbpedia.org/data/Rolan_Roberts.json,NA,NA,NA,NA,NA,NA,NA,NA
Rolando Howell,2004,2004,"6'7.5""",79.5,"6'8.5""",80.5,6.70833065,80.5,229,"7'0.5""",84.5,"8'11""",107,NA,NA,NA,28.5,"11'3.5""",135.5,34.5,"11'9.5""",141.5,NA,11.91,3.28,62,NA,draftexpress.com/profile/Rolando-Howell-30749/,draftexpress.com/profile/Rolando-Howell-30749/stats,live.dbpedia.org/page/Rolando_Howell,live.dbpedia.org/data/Rolando_Howell.json,NA,NA,NA,NA,NA,NA,NA,NA
Rolands Freimanis,2010,2010,"6'9.10""",81.1,"6'10.68""",82.68,6.889997244,82.68,244,"6'11.46""",83.46,"9'0.66""",108.66,NA,NA,NA,20.5,"10'9.16""",129.16,28.7,"11'5.36""",137.36,NA,NA,NA,NA,NA,draftexpress.com/profile/Rolands-Freimanis-39322/,draftexpress.com/profile/Rolands-Freimanis-39322/stats,live.dbpedia.org/page/Rolands_Freimanis,live.dbpedia.org/data/Rolands_Freimanis.json,NA,NA,NA,NA,NA,NA,NA,NA
Romain Sato,2004,2004,"6'2""",74,"6'3.25""",75.25,6.270830825,75.25,204,"6'11""",83,"8'6.5""",102.5,NA,NA,NA,31.5,"11'2""",134,35.5,"11'6""",138,8,11.27,3.18,28,52,draftexpress.com/profile/Romain-Sato-5195/,draftexpress.com/profile/Romain-Sato-5195/stats,live.dbpedia.org/page/Romain_Sato,live.dbpedia.org/data/Romain_Sato.json,2.23,2,23,52,Spurs,Spurs,Xavier,3/2/81
Romeo Travis,2007,2007,"6'5""",77,"6'6""",78,6.4999974,78,221,"6'9.75""",81.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Romeo-Travis-27214/,draftexpress.com/profile/Romeo-Travis-27214/stats,live.dbpedia.org/page/Romeo_Travis,live.dbpedia.org/data/Romeo_Travis.json,NA,NA,NA,NA,NA,NA,NA,NA
Romero Osby,2013,2013,"6'6""",78,"6'8""",80,6.666664,80,240,"6'9.75""",81.75,"8'8""",104,0.089,7.75,8.75,31.5,"11'3.5""",135.5,35.5,"11'7.5""",139.5,13,12.11,3.35,NA,NA,draftexpress.com/profile/Romero-Osby-1282/,draftexpress.com/profile/Romero-Osby-1282/stats,live.dbpedia.org/page/Romero_Osby,live.dbpedia.org/data/Romero_Osby.json,NA,NA,NA,NA,NA,NA,NA,NA
Ron Hale,2000,2000,"6'7.5""",79.5,"6'8.5""",80.5,6.70833065,80.5,202,"6'11""",83,"8'8.5""",104.5,NA,NA,NA,29.5,"11'2""",134,34.5,"11'7""",139,11,12.58,3.2,28,NA,draftexpress.com/profile/Ron-Hale-39324/,draftexpress.com/profile/Ron-Hale-39324/stats,live.dbpedia.org/page/Ron_Hale,live.dbpedia.org/data/Ron_Hale.json,NA,NA,NA,NA,NA,NA,NA,NA
Ron Lewis,2007,2007,"6'2.75""",74.75,"6'4.5""",76.5,6.37499745,76.5,194,"6'6.5""",78.5,"8'3""",99,0.045,NA,NA,33,"11'0""",132,38,"11'5""",137,16,11.59,3.22,9,NA,draftexpress.com/profile/Ron-Lewis-1135/,draftexpress.com/profile/Ron-Lewis-1135/stats,live.dbpedia.org/page/Ron_Lewis,live.dbpedia.org/data/Ron_Lewis.json,NA,NA,NA,NA,NA,NA,NA,NA
Ron Slay,2003,2003,"6'6""",78,"6'7""",79,6.5833307,79,236,"6'10""",82,"8'7.5""",103.5,0.163,NA,NA,28.5,"11'0""",132,31.5,"11'3""",135,10,12.01,3.43,62,NA,draftexpress.com/profile/Ron-Slay-5491/,draftexpress.com/profile/Ron-Slay-5491/stats,live.dbpedia.org/page/Ron_Slay,live.dbpedia.org/data/Ron_Slay.json,NA,NA,NA,NA,NA,NA,NA,NA
Ron Steele,2009,2009,"6'1.5""",73.5,"6'2.5""",74.5,6.20833085,74.5,194,"6'4""",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Ron-Steele-312/,draftexpress.com/profile/Ron-Steele-312/stats,live.dbpedia.org/page/Ron_Steele,live.dbpedia.org/data/Ron_Steele.json,NA,NA,NA,NA,NA,NA,NA,NA
Ronald Dupree,2003,2003,"6'6""",78,NA,NA,6.59999736,79.2,209,"6'8.25""",80.25,"8'5""",101,0.067,NA,NA,37.5,"11'6.5""",138.5,41.5,"11'10.5""",142.5,11,11.09,3.23,12,NA,draftexpress.com/profile/Ronald-Dupree-2297/,draftexpress.com/profile/Ronald-Dupree-2297/stats,live.dbpedia.org/page/Ronald_Dupree,live.dbpedia.org/data/Ronald_Dupree.json,NA,NA,NA,NA,NA,NA,NA,NA
Ronald Murray,2002,2002,"6'3""",75,"6'4.5""",76.5,6.37499745,76.5,197,"6'7.5""",79.5,"8'4.5""",100.5,NA,NA,NA,31,"10'11.5""",131.5,36.5,"11'5""",137,9,11.13,3.16,10,41,draftexpress.com/profile/Ronald-Murray-3700/,draftexpress.com/profile/Ronald-Murray-3700/stats,live.dbpedia.org/page/Ronald_Murray,live.dbpedia.org/data/Ronald_Murray.json,2.13,2,13,41,Bucks,Bucks,Shaw (NC),7/29/79
Ronald Steele,2008,2008,"6'0.25""",72.25,"6'1.5""",73.5,6.12499755,73.5,184,"6'4.25""",76.25,"8'1.5""",97.5,0.081,NA,NA,25,"10'2.5""",122.5,29.5,"10'7""",127,5,11.08,3.26,NA,NA,draftexpress.com/profile/Ron-Steele-312/,draftexpress.com/profile/Ron-Steele-312/stats,live.dbpedia.org/page/Ronald_Steele,live.dbpedia.org/data/Ronald_Steele.json,NA,NA,NA,NA,NA,NA,NA,NA
Rondae Hollis-Jefferson,2013,2013,NA,NA,"6'6.5""",78.5,6.54166405,78.5,212,"7'1""",85,"8'7""",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rondae-Jefferson-6466/,draftexpress.com/profile/Rondae-Jefferson-6466/stats,live.dbpedia.org/page/Rondae_Hollis-Jefferson,live.dbpedia.org/data/Rondae_Hollis-Jefferson.json,NA,NA,NA,NA,NA,NA,NA,NA
Rondae Jefferson,2011,2011,NA,NA,"6'6.5""",78.5,6.54166405,78.5,192,"7'0""",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rondae-Jefferson-6466/,draftexpress.com/profile/Rondae-Jefferson-6466/stats,live.dbpedia.org/page/Rondae_Jefferson,live.dbpedia.org/data/Rondae_Jefferson.json,NA,NA,NA,NA,NA,NA,NA,NA
Ronnie Brewer,2006,2006,"6'5.75""",77.75,"6'6.75""",78.75,6.562497375,78.75,223,"6'11.25""",83.25,"8'7.5""",103.5,0.05,NA,NA,35,"11'6.5""",138.5,41,"12'0.5""",144.5,19,11.32,3.14,2,14,draftexpress.com/profile/Ronnie-Brewer-64/,draftexpress.com/profile/Ronnie-Brewer-64/stats,live.dbpedia.org/page/Ronnie_Brewer,live.dbpedia.org/data/Ronnie_Brewer.json,1.14,1,14,14,Jazz,Jazz,Arkansas,3/20/85
Ronnie Price,2005,2005,"6'0.75""",72.75,"6'2.25""",74.25,6.187497525,74.25,185,"6'5.5""",77.5,"8'0.5""",96.5,NA,NA,NA,31.5,"10'8""",128,39,"11'3.5""",135.5,11,10.49,3.29,12,NA,draftexpress.com/profile/Ronnie-Price-5185/,draftexpress.com/profile/Ronnie-Price-5185/stats,live.dbpedia.org/page/Ronnie_Price,live.dbpedia.org/data/Ronnie_Price.json,NA,NA,NA,NA,NA,NA,NA,NA
Ronny Turiaf,2005,2005,"6'8""",80,"6'9.25""",81.25,6.770830625,81.25,238,"7'1.5""",85.5,"8'10.5""",106.5,NA,NA,NA,30.5,"11'5""",137,33,"11'7.5""",139.5,15,11.5,3.23,21,37,draftexpress.com/profile/Ronny-Turiaf-61/,draftexpress.com/profile/Ronny-Turiaf-61/stats,live.dbpedia.org/page/Ronny_Turiaf,live.dbpedia.org/data/Ronny_Turiaf.json,2.7,2,7,37,Lakers,Lakers,Gonzaga,1/13/83
Roschon Prince,2012,2012,NA,NA,"6'5""",77,6.4166641,77,214,"6'8.5""",80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Roschon-Prince-7169/,draftexpress.com/profile/Roschon-Prince-7169/stats,live.dbpedia.org/page/Roschon_Prince,live.dbpedia.org/data/Roschon_Prince.json,NA,NA,NA,NA,NA,NA,NA,NA
Rosco Allen,2011,2011,NA,NA,"6'9""",81,6.7499973,81,190,"6'8""",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rosco-Allen-6278/,draftexpress.com/profile/Rosco-Allen-6278/stats,live.dbpedia.org/page/Rosco_Allen,live.dbpedia.org/data/Rosco_Allen.json,NA,NA,NA,NA,NA,NA,NA,NA
Roscoe Smith,2009,2009,NA,NA,"6'7.5""",79.5,6.62499735,79.5,184,"7'1""",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Roscoe-Smith-5741/,draftexpress.com/profile/Roscoe-Smith-5741/stats,live.dbpedia.org/page/Roscoe_Smith,live.dbpedia.org/data/Roscoe_Smith.json,NA,NA,NA,NA,NA,NA,NA,NA
Roshown McLeod,1998,1998,"6'8""",80,NA,NA,6.76666396,81.2,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,draftexpress.com/profile/Roshown-Mcleod-3540/,draftexpress.com/profile/Roshown-Mcleod-3540/stats,live.dbpedia.org/page/Roshown_McLeod,live.dbpedia.org/data/Roshown_McLeod.json,1.2,1,2,20,Hawks,Hawks,Duke,11/17/75
Rotnei Clarke,2013,2013,"5'11""",71,NA,NA,6.01666426,72.2,184,"6'2""",74,"7'11""",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Rotnei-Clarke-19345/,draftexpress.com/profile/Rotnei-Clarke-19345/stats,live.dbpedia.org/page/Rotnei_Clarke,live.dbpedia.org/data/Rotnei_Clarke.json,NA,NA,NA,NA,NA,NA,NA,NA
Roy Rogers,1996,1996,"6'9""",81,NA,NA,6.84999726,82.2,232,"7'6.25""",90.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,draftexpress.com/profile/Roy-Rogers-4156/,draftexpress.com/profile/Roy-Rogers-4156/stats,live.dbpedia.org/page/Roy_Rogers,live.dbpedia.org/data/Roy_Rogers.json,1.22,1,22,22,Grizzlies,Grizzlies,Alabama,8/19/73
Royce White,2012,2012,"6'7""",79,"6'8""",80,6.666664,80,261,"7'0""",84,"8'8.5""",104.5,0.106,9.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,draftexpress.com/profile/Royce-White-41371/,draftexpress.com/profile/Royce-White-41371/stats,live.dbpedia.org/page/Royce_White,live.dbpedia.org/data/Royce_White.json,1.16,1,16,16,Rockets,Rockets,Iowa State,4/10/91
Ruben Boumtje-Boumtje,2001,2001,"6'11.5""",83.5,NA,NA,7.05833051,84.7,245,"7'4""",88,"9'3""",111,NA,NA,NA,26.5,"11'5.5""",137.5,31,"11'10""",142,6,11.84,3.33,65,49,draftexpress.com/profile/Ruben-Boumtje-Boumtje-1744/,draftexpress.com/profile/Ruben-Boumtje-Boumtje-1744/stats,live.dbpedia.org/page/Ruben_Boumtje-Boumtje,live.dbpedia.org/data/Ruben_Boumtje-Boumtje.json,2.21,2,21,49,Trail Blazers,Trail Blazers,Georgetown,5/20/78
Ruben Douglas,2003,2003,"6'3.5""",75.5,"6'5""",77,6.4166641,77,193,"6'7.25""",79.25,"8'4.5""",100.5,0.06,NA,NA,28.5,"10'9""",129,35,"11'3.5""",135.5,9,11.95,3.27,50,NA,draftexpress.com/profile/Ruben-Douglas-5377/,draftexpress.com/profile/Ruben-Douglas-5377/stats,live.dbpedia.org/page/Ruben_Douglas,live.dbpedia.org/data/Ruben_Douglas.json,NA,NA,NA,NA,NA,NA,NA,NA
Ruben Patterson,1998,1998,"6'5""",77,NA,NA,6.51666406,78.2,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,draftexpress.com/profile/Ruben-Patterson-3887/,draftexpress.com/profile/Ruben-Patterson-3887/stats,live.dbpedia.org/page/Ruben_Patterson,live.dbpedia.org/data/Ruben_Patterson.json,2.2,2,2,31,Lakers,Lakers,Cincinnati,7/31/75
Rudy Fernandez,2005,2005,"6'4.75""",76.75,"6'6""",78,6.4999974,78,172,"6'7.5""",79.5,"8'5.5""",101.5,NA,NA,NA,26.5,"10'8""",128,35.5,"11'5""",137,NA,10.48,3.33,56,24,draftexpress.com/profile/Rudy-Fernandez-22/,draftexpress.com/profile/Rudy-Fernandez-22/stats,live.dbpedia.org/page/Rudy_Fernandez,live.dbpedia.org/data/Rudy_Fernandez.json,NA,NA,NA,NA,NA,NA,NA,NA
