"","latitude","longitude","popup","fillColor"
"3352",36.6208545,-121.7705316,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Wally Rank</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Wally Rank+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Fort Ord, CA, USA<br>Years: 1<br>PPG: 2.2<br>MPG: 6.1<br>FG: 36.8<br>APG: 0.7<br>RPG: 1.2<br>3PT Percentage: NA<br>FT Percentage: 46.4</td></tr></table>","#dc592d"
"3353",39.2806451,-80.3445341,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Dave Jamerson</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Dave Jamerson+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Clarksburg, WV, USA<br>Years: 3<br>PPG: 3.4<br>MPG: 6.6<br>FG: 39.2<br>APG: 0.7<br>RPG: 0.9<br>3PT Percentage: 27.7<br>FT Percentage: 86</td></tr></table>","#dc592d"
"3354",32.2987573,-90.1658103,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Justin Reed</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Justin Reed+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Jackson, MS, USA<br>Years: 3<br>PPG: 3.5<br>MPG: 10.6<br>FG: 40.4<br>APG: 0.5<br>RPG: 1.4<br>3PT Percentage: 0<br>FT Percentage: 75.2</td></tr></table>","#dc592d"
"3355",55.755826,37.6173,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Sergei Bazarevich</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Sergei Bazarevich+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Moscow, Russia<br>Years: 1<br>PPG: 3<br>MPG: 7.4<br>FG: 50<br>APG: 1.4<br>RPG: 0.7<br>3PT Percentage: 16.7<br>FT Percentage: 77.8</td></tr></table>","#dc592d"
"3356",39.768403,-86.141068,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Frank Kendrick</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Frank Kendrick+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Indianapolis, IN, USA<br>Years: 1<br>PPG: 3.3<br>MPG: 5<br>FG: 40.3<br>APG: 0.3<br>RPG: 1.5<br>3PT Percentage: NA<br>FT Percentage: 81.8</td></tr></table>","#dc592d"
"3357",48.421216,-122.3340474,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mark Hendrickson</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mark Hendrickson+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Mount Vernon, WA, USA<br>Years: 4<br>PPG: 3.3<br>MPG: 13.2<br>FG: 41.6<br>APG: 0.6<br>RPG: 2.8<br>3PT Percentage: 16.7<br>FT Percentage: 80.3</td></tr></table>","#dc592d"
"3358",39.737567,-104.9747179,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Kaniel Dickens</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Kaniel Dickens+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Denver, CO, USA<br>Years: 3<br>PPG: 1.2<br>MPG: 4.5<br>FG: 40<br>APG: 0.1<br>RPG: 0.6<br>3PT Percentage: 33.3<br>FT Percentage: 75</td></tr></table>","#dc592d"
"3359",43.0389025,-87.9024736,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mark Jones</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mark Jones+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Milwaukee, WI, USA<br>Years: 1<br>PPG: 2.3<br>MPG: 11.6<br>FG: 29<br>APG: 0.6<br>RPG: 1.3<br>3PT Percentage: 0<br>FT Percentage: 50</td></tr></table>","#dc592d"
"3360",43.16103,-77.6109219,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mark Jones</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mark Jones+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Rochester, NY, USA<br>Years: 1<br>PPG: 1.2<br>MPG: 2.7<br>FG: 50<br>APG: 0.8<br>RPG: 0.3<br>3PT Percentage: 0<br>FT Percentage: 50</td></tr></table>","#dc592d"
"3361",43.2255461,-97.965905,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Jared Reiner</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Jared Reiner+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Tripp, SD, USA<br>Years: 2<br>PPG: 1.2<br>MPG: 8.2<br>FG: 34.2<br>APG: 0.3<br>RPG: 2.4<br>3PT Percentage: NA<br>FT Percentage: 28.6</td></tr></table>","#dc592d"
"3362",40.6936488,-89.5859864,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Frank Williams</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Frank Williams+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Peoria, IL, USA<br>Years: 3<br>PPG: 2.9<br>MPG: 11.1<br>FG: 35.2<br>APG: 1.9<br>RPG: 0.9<br>3PT Percentage: 30<br>FT Percentage: 83.3</td></tr></table>","#dc592d"
"3363",37.9100783,-122.0641819,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mark Madsen</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mark Madsen+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Walnut Creek, CA, USA<br>Years: 9<br>PPG: 2.2<br>MPG: 11.8<br>FG: 45.7<br>APG: 0.4<br>RPG: 2.6<br>3PT Percentage: 6.3<br>FT Percentage: 52.7</td></tr></table>","#dc592d"
"3364",37.3393857,-121.8949555,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mark McNamara</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mark McNamara+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: San Jose, CA, USA<br>Years: 8<br>PPG: 3.5<br>MPG: 9.7<br>FG: 51.2<br>APG: 0.3<br>RPG: 3<br>3PT Percentage: NA<br>FT Percentage: 54.8</td></tr></table>","#dc592d"
"3365",31.7782514,-82.3484618,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Frankie King</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Frankie King+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Baxley, GA, USA<br>Years: 2<br>PPG: 2.1<br>MPG: 6.1<br>FG: 35.7<br>APG: 0.5<br>RPG: 1.2<br>3PT Percentage: 33.3<br>FT Percentage: 75</td></tr></table>","#dc592d"
"3366",41.2523634,-95.9959883,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mark Pope</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mark Pope+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Omaha, NE, USA<br>Years: 6<br>PPG: 1.9<br>MPG: 10.7<br>FG: 40.1<br>APG: 0.4<br>RPG: 1.7<br>3PT Percentage: 17.9<br>FT Percentage: 57.3</td></tr></table>","#dc592d"
"3367",38.9072309,-77.0004641,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Sharrod Ford</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Sharrod Ford+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Washington, DC, USA<br>Years: 1<br>PPG: 1.3<br>MPG: 4.3<br>FG: 66.7<br>APG: 0<br>RPG: 1<br>3PT Percentage: NA<br>FT Percentage: NA</td></tr></table>","#dc592d"
"3368",32.598888,-87.3016132,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Walter Jordan</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Walter Jordan+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Perry, AL, USA<br>Years: 1<br>PPG: 2.3<br>MPG: 6.9<br>FG: 38.7<br>APG: 0.4<br>RPG: 1.4<br>3PT Percentage: NA<br>FT Percentage: 58.8</td></tr></table>","#dc592d"
"3369",44.8896866,-93.3499489,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mark Randall</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mark Randall+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Edina, MN, USA<br>Years: 4<br>PPG: 2.6<br>MPG: 7<br>FG: 44.3<br>APG: 0.4<br>RPG: 1.3<br>3PT Percentage: 15.4<br>FT Percentage: 72.2</td></tr></table>","#dc592d"
"3370",42.4439614,-76.5018807,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Walter Palmer</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Walter Palmer+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Ithaca, NY, USA<br>Years: 2<br>PPG: 2.1<br>MPG: 4.4<br>FG: 41.2<br>APG: 0.2<br>RPG: 1.4<br>3PT Percentage: 0<br>FT Percentage: 66.7</td></tr></table>","#dc592d"
"3371",33.8358492,-118.3406288,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mark Wade</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mark Wade+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Torrance, CA, USA<br>Years: 2<br>PPG: 0.7<br>MPG: 10.5<br>FG: 15<br>APG: 3<br>RPG: 1.3<br>3PT Percentage: 0<br>FT Percentage: 50</td></tr></table>","#dc592d"
"3372",34.7303688,-86.5861037,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Walter Sharpe</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Walter Sharpe+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Huntsville, AL, USA<br>Years: 1<br>PPG: 1<br>MPG: 2.5<br>FG: 36.4<br>APG: 0<br>RPG: 0.4<br>3PT Percentage: 0<br>FT Percentage: 0</td></tr></table>","#dc592d"
"3373",30.3657552,-88.5361272,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Litterial Green</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Litterial Green+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Pascagoula, MS, USA<br>Years: 5<br>PPG: 2.9<br>MPG: 8<br>FG: 42<br>APG: 1.2<br>RPG: 0.5<br>3PT Percentage: 7.7<br>FT Percentage: 66.5</td></tr></table>","#dc592d"
"3374",41.8791979,-87.8431155,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Amal McCaskill</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Amal McCaskill+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Maywood, IL, USA<br>Years: 4<br>PPG: 1.8<br>MPG: 8.5<br>FG: 37.7<br>APG: 0.3<br>RPG: 1.9<br>3PT Percentage: 0<br>FT Percentage: 60.9</td></tr></table>","#dc592d"
"3375",40.7143528,-74.0043731,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Shawnelle Scott</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Shawnelle Scott+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: New York, NY, USA<br>Years: 4<br>PPG: 1.8<br>MPG: 6<br>FG: 46.4<br>APG: 0.2<br>RPG: 2.2<br>3PT Percentage: NA<br>FT Percentage: 46.5</td></tr></table>","#dc592d"
"3376",46.2428344,14.3555417,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Marko Milic</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Marko Milic+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Kranj, Slovenia<br>Years: 2<br>PPG: 2.5<br>MPG: 4.9<br>FG: 56<br>APG: 0.3<br>RPG: 0.7<br>3PT Percentage: 42.9<br>FT Percentage: 64.7</td></tr></table>","#dc592d"
"3377",34.0522342,-118.2006849,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Marlon Garnett</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Marlon Garnett+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Los Angeles, CA, USA<br>Years: 1<br>PPG: 2.1<br>MPG: 8.5<br>FG: 29.4<br>APG: 0.8<br>RPG: 0.9<br>3PT Percentage: 26.1<br>FT Percentage: 75</td></tr></table>","#dc592d"
"3378",33.3439995,-86.4380357,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Warren Kidd</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Warren Kidd+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Harpersville, AL, USA<br>Years: 1<br>PPG: 3.6<br>MPG: 13<br>FG: 59.2<br>APG: 0.3<br>RPG: 3.4<br>3PT Percentage: NA<br>FT Percentage: 54.7</td></tr></table>","#dc592d"
"3379",41.223,-111.9728304,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Wat Misaka</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Wat Misaka+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Ogden, UT, USA<br>Years: 1<br>PPG: 2.3<br>MPG: NA<br>FG: 23.1<br>APG: 0<br>RPG: NA<br>3PT Percentage: NA<br>FT Percentage: 33.3</td></tr></table>","#dc592d"
"3380",35.57746,-78.3500875,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Wayman Britt</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Wayman Britt+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Wilson Mills, NC, USA<br>Years: 1<br>PPG: 1.3<br>MPG: 2.3<br>FG: 30<br>APG: 0.3<br>RPG: 0.6<br>3PT Percentage: NA<br>FT Percentage: 75</td></tr></table>","#dc592d"
"3381",40.767323,-74.1848677,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Marques Bragg</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Marques Bragg+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: East Orange, NJ, USA<br>Years: 1<br>PPG: 2.5<br>MPG: 7<br>FG: 45<br>APG: 0.2<br>RPG: 1.5<br>3PT Percentage: NA<br>FT Percentage: 56.1</td></tr></table>","#dc592d"
"3382",41.8781136,-87.6818982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Sherron Collins</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Sherron Collins+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chicago, IL, USA<br>Years: 1<br>PPG: 0.9<br>MPG: 3.3<br>FG: 28<br>APG: 0.4<br>RPG: 0.3<br>3PT Percentage: 20<br>FT Percentage: 100</td></tr></table>","#dc592d"
"3383",32.7801399,-96.7554511,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Andre Emmett</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Andre Emmett+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Dallas, TX, USA<br>Years: 2<br>PPG: 1.4<br>MPG: 5.2<br>FG: 46.2<br>APG: 0.1<br>RPG: 0.6<br>3PT Percentage: 0<br>FT Percentage: 61.5</td></tr></table>","#dc592d"
"3384",39.768403,-86.135068,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Marquis Teague</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Marquis Teague+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Indianapolis, IN, USA<br>Years: 1<br>PPG: 2.1<br>MPG: 8.2<br>FG: 38.1<br>APG: 1.3<br>RPG: 0.9<br>3PT Percentage: 17.4<br>FT Percentage: 56.3</td></tr></table>","#dc592d"
"3385",34.0522342,-118.2166849,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Gabe Pruitt</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Gabe Pruitt+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Los Angeles, CA, USA<br>Years: 2<br>PPG: 2<br>MPG: 7.4<br>FG: 32.1<br>APG: 0.8<br>RPG: 0.8<br>3PT Percentage: 28.3<br>FT Percentage: 78.3</td></tr></table>","#dc592d"
"3386",34.0805651,-118.072846,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Wayne Englestad</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Wayne Englestad+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Rosemead, CA, USA<br>Years: 1<br>PPG: 2.5<br>MPG: 4.5<br>FG: 37.9<br>APG: 0.6<br>RPG: 1.5<br>3PT Percentage: NA<br>FT Percentage: 60</td></tr></table>","#dc592d"
"3387",41.8781136,-87.6303982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Andre Moore</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Andre Moore+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chicago, IL, USA<br>Years: 1<br>PPG: 2.4<br>MPG: 5<br>FG: 33.3<br>APG: 0.6<br>RPG: 1.4<br>3PT Percentage: NA<br>FT Percentage: 75</td></tr></table>","#dc592d"
"3388",44.1858193,-88.462609,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Wayne Kreklow</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Wayne Kreklow+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Neenah, WI, USA<br>Years: 1<br>PPG: 1.2<br>MPG: 4<br>FG: 23.4<br>APG: 0.4<br>RPG: 0.5<br>3PT Percentage: 25<br>FT Percentage: 70</td></tr></table>","#dc592d"
"3389",37.0430812,-100.919999,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Martin Lewis</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Martin Lewis+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Liberal, KS, USA<br>Years: 2<br>PPG: 3.6<br>MPG: 9.6<br>FG: 47.3<br>APG: 0.3<br>RPG: 1.4<br>3PT Percentage: 30<br>FT Percentage: 59.3</td></tr></table>","#dc592d"
"3390",39.768403,-86.143068,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Wayne Pack</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Wayne Pack+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Indianapolis, IN, USA<br>Years: 1<br>PPG: 2.9<br>MPG: 9<br>FG: 38.3<br>APG: 0.6<br>RPG: 1<br>3PT Percentage: 29.4<br>FT Percentage: 83.3</td></tr></table>","#dc592d"
"3391",39.9611755,-82.9847942,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Martin Nessley</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Martin Nessley+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Columbus, OH, USA<br>Years: 1<br>PPG: 1.1<br>MPG: 7.6<br>FG: 38.5<br>APG: 0.4<br>RPG: 1.9<br>3PT Percentage: NA<br>FT Percentage: 44.4</td></tr></table>","#dc592d"
"3392",35.2270869,-80.8411267,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>DeMarco Johnson</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=DeMarco Johnson+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Charlotte, NC, USA<br>Years: 1<br>PPG: 1.2<br>MPG: 7.4<br>FG: 33.3<br>APG: 0<br>RPG: 1.4<br>3PT Percentage: NA<br>FT Percentage: NA</td></tr></table>","#dc592d"
"3393",17.992731,-76.7820089,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Wayne Sappleton</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Wayne Sappleton+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Kingston, Jamaica<br>Years: 1<br>PPG: 2.9<br>MPG: 9<br>FG: 47.1<br>APG: 0.2<br>RPG: 2.3<br>3PT Percentage: NA<br>FT Percentage: 41.2</td></tr></table>","#dc592d"
"3394",54.8984964,23.9185416,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Martynas Andriuskevicius</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Martynas Andriuskevicius+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Kaunas, Lithuania<br>Years: 1<br>PPG: 0<br>MPG: 1.5<br>FG: 0<br>APG: 0<br>RPG: 0.7<br>3PT Percentage: NA<br>FT Percentage: NA</td></tr></table>","#dc592d"
